Timestamp,Username,IP Address,Service Name,Operation,Resource,Operation Text,url,Privilege,Query ID,Session ID,Status
2019-11-21T18:47:03.000Z,vperezhe,10.67.59.12,impala,QUERY,bddldes:crm_tablero_perfil," SELECT COUNT(*), 1 FROM crm_tablero_perfil --57,961,340 UNION ALL ( SELECT COUNT(*), 2 FROM crm_01_tablero_perfil) --60,794,610 UNION ALL ( SELECT COUNT(DISTINCT num_poliza), 3 FROM crm_tablero_perfil) --3,116,214 UNION ALL ( SELECT COUNT(DISTINCT num_poliza), 4  FROM crm_01_tablero_perfil)  --3,116,214 UNION ALL ( SELECT COUNT(DISTINCT id_participante_consolidado), 5 FROM crm_tablero_perfil) --5,074,191 UNION ALL ( SELECT COUNT(DISTINCT id_participante_consolidado), 6 FROM crm_01_tablero_perfil) --5,074,191 UNION ALL ( SELECT COUNT(*), 7  FROM  m_crm_sin_poliza_p)--34,473,026 UNION ALL ( SELECT COUNT(*), 8 FROM m_crm_sin_persona_fis_mor) --52,550,117",,SELECT,71412ef760809974:74f5541800000000,9d4767a159bbf103:e2ede4d5d961e5ac,
2019-11-21T18:47:03.000Z,vperezhe,10.67.59.12,impala,QUERY,bddldes:crm_01_tablero_perfil," SELECT COUNT(*), 1 FROM crm_tablero_perfil --57,961,340 UNION ALL ( SELECT COUNT(*), 2 FROM crm_01_tablero_perfil) --60,794,610 UNION ALL ( SELECT COUNT(DISTINCT num_poliza), 3 FROM crm_tablero_perfil) --3,116,214 UNION ALL ( SELECT COUNT(DISTINCT num_poliza), 4  FROM crm_01_tablero_perfil)  --3,116,214 UNION ALL ( SELECT COUNT(DISTINCT id_participante_consolidado), 5 FROM crm_tablero_perfil) --5,074,191 UNION ALL ( SELECT COUNT(DISTINCT id_participante_consolidado), 6 FROM crm_01_tablero_perfil) --5,074,191 UNION ALL ( SELECT COUNT(*), 7  FROM  m_crm_sin_poliza_p)--34,473,026 UNION ALL ( SELECT COUNT(*), 8 FROM m_crm_sin_persona_fis_mor) --52,550,117",,SELECT,71412ef760809974:74f5541800000000,9d4767a159bbf103:e2ede4d5d961e5ac,
2019-11-21T18:46:57.000Z,ilicealo,10.67.59.12,impala,QUERY,bddldes:crm_01_tablero_perfil,"SELECT descr_cve_marca, COUNT(poliza) FROM crm_01_tablero_perfil GROUP BY 1 ORDER BY 1",,SELECT,204f2f849866fc24:3c68b97e00000000,db438cc549b6ae71:64ca6b0a1a4529b6,"Query 204f2f849866fc24:3c68b97e00000000 expired due to client inactivity (timeout is 10m)
"
2019-11-21T18:46:29.000Z,btmosco,10.67.59.12,impala,QUERY,bddlapr:cnm_poliza,select * from bddlapr.cnm_poliza,,SELECT,9d41404fb838f09b:505a71de00000000,474012070e3d336a:ddb4e446dea2e4be,"Query 9d41404fb838f09b:505a71de00000000 expired due to client inactivity (timeout is 10m)
"
2019-11-21T18:46:24.000Z,btmosco,10.67.59.12,impala,QUERY,null:null,GET_TABLES,,,8b498f1d395f9658:76b058be00000000,474012070e3d336a:ddb4e446dea2e4be,
2019-11-21T18:46:22.686Z,dfeherna,10.67.59.12,hive,QUERY,:,select * from bddlapr.cnm_solicitud_pago where num_reclamacion='2017HI000627412',,,,,
2019-11-21T18:46:22.686Z,dfeherna,10.67.59.12,hive,QUERY,bddlalm:alm_solicitud_pago,select * from bddlapr.cnm_solicitud_pago where num_reclamacion='2017HI000627412',,,,,
2019-11-21T18:46:22.686Z,dfeherna,10.67.59.12,hive,QUERY,bddlapr:cnm_solicitud_pago,select * from bddlapr.cnm_solicitud_pago where num_reclamacion='2017HI000627412',,,,,
2019-11-21T18:46:21.000Z,btmosco,10.67.59.12,impala,QUERY,null:null,GET_TABLES,,,e046ed5f4917b45b:80ea936500000000,474012070e3d336a:ddb4e446dea2e4be,
2019-11-21T18:43:20.000Z,ilicealo,10.67.59.12,impala,QUERY,bddldes:crm_01_tablero_perfil,"SELECT descr_subramo_automovil, COUNT(poliza) FROM crm_01_tablero_perfil GROUP BY 1 ORDER BY 1",,SELECT,99407ad36bb74f68:d8bf58cd00000000,db438cc549b6ae71:64ca6b0a1a4529b6,
2019-11-21T18:42:35.980Z,dfeherna,10.67.59.12,hive,QUERY,:,select sum(mto_importe_siniestral) from bddlapr.cnm_solicitud_pago where num_reclamacion='2017HI000627412',,,,,
2019-11-21T18:42:35.980Z,dfeherna,10.67.59.12,hive,QUERY,bddlalm:alm_solicitud_pago,select sum(mto_importe_siniestral) from bddlapr.cnm_solicitud_pago where num_reclamacion='2017HI000627412',,,,,
2019-11-21T18:42:35.980Z,dfeherna,10.67.59.12,hive,QUERY,bddlapr:cnm_solicitud_pago,select sum(mto_importe_siniestral) from bddlapr.cnm_solicitud_pago where num_reclamacion='2017HI000627412',,,,,
2019-11-21T18:41:04.000Z,,10.67.59.12,impala,QUERY,bddlapr:cnm_comprobantehis,SELECT * FROM BDDLAPR.CNM_COMPROBANTEhis WHERE ID_SOLICITUD = '06PC0056694' AND NUM_COMPROBANTE = 'GAQ70396',,SELECT,aa4d178dc17012bc:7570d75900000000,444eab52b21eb2fb:b138ad0e78dd339c,
2019-11-21T18:41:04.000Z,,10.67.59.12,impala,QUERY,bddlalm:alm_comprobantehis,SELECT * FROM BDDLAPR.CNM_COMPROBANTEhis WHERE ID_SOLICITUD = '06PC0056694' AND NUM_COMPROBANTE = 'GAQ70396',,SELECT,aa4d178dc17012bc:7570d75900000000,444eab52b21eb2fb:b138ad0e78dd339c,
2019-11-21T18:41:00.000Z,,10.67.59.12,impala,QUERY,bddlapr:cnm_comprobante,SELECT * FROM BDDLAPR.CNM_COMPROBANTE WHERE ID_SOLICITUD = '06PC0056694' AND NUM_COMPROBANTE = 'GAQ70396' ORDER BY TS_ALTA_HDFS,,SELECT,540b72ca5a76b4d:cc795d8d00000000,444eab52b21eb2fb:b138ad0e78dd339c,
2019-11-21T18:41:00.000Z,,10.67.59.12,impala,QUERY,bddlalm:alm_comprobante,SELECT * FROM BDDLAPR.CNM_COMPROBANTE WHERE ID_SOLICITUD = '06PC0056694' AND NUM_COMPROBANTE = 'GAQ70396' ORDER BY TS_ALTA_HDFS,,SELECT,540b72ca5a76b4d:cc795d8d00000000,444eab52b21eb2fb:b138ad0e78dd339c,
2019-11-21T18:39:57.381Z,dfeherna,10.67.59.12,hive,QUERY,:,select * from bddlapr.cnm_solicitud_pago where num_reclamacion='2017HI000627412',,,,,
2019-11-21T18:39:57.381Z,dfeherna,10.67.59.12,hive,QUERY,bddlalm:alm_solicitud_pago,select * from bddlapr.cnm_solicitud_pago where num_reclamacion='2017HI000627412',,,,,
2019-11-21T18:39:57.381Z,dfeherna,10.67.59.12,hive,QUERY,bddlapr:cnm_solicitud_pago,select * from bddlapr.cnm_solicitud_pago where num_reclamacion='2017HI000627412',,,,,
2019-11-21T18:39:09.000Z,,10.67.59.12,impala,QUERY,bddlapr:cnm_comprobantehis,SELECT * FROM BDDLAPR.CNM_COMPROBANTEhis WHERE ID_SOLICITUD = '06PC0056694' AND NUM_COMPROBANTE = 'GAQ70396',,SELECT,1347bfb3ac4ee4a4:1f364c1400000000,444eab52b21eb2fb:b138ad0e78dd339c,
2019-11-21T18:39:09.000Z,,10.67.59.12,impala,QUERY,bddlalm:alm_comprobantehis,SELECT * FROM BDDLAPR.CNM_COMPROBANTEhis WHERE ID_SOLICITUD = '06PC0056694' AND NUM_COMPROBANTE = 'GAQ70396',,SELECT,1347bfb3ac4ee4a4:1f364c1400000000,444eab52b21eb2fb:b138ad0e78dd339c,
2019-11-21T18:38:19.000Z,,10.67.30.13,impala,QUERY,bddlalm:emision_poliza,"SELECT DISTINCT `emision_poliza`.`cve_producto_personalizado`, `emision_poliza`.`desc_producto_personalizado` FROM `bddlalm`.`emision_poliza` WHERE (NOT (`emision_poliza`.`desc_producto_personalizado` IS NULL))",,SELECT,824566050b3efe6e:76b0bd7e00000000,34266a5cf09fcff:a8ff1fcf99fa8f8b,
2019-11-21T18:38:08.000Z,,10.67.30.13,impala,QUERY,bddlalm:emision_poliza,"SELECT DISTINCT `emision_poliza`.`cve_producto_personalizado`, `emision_poliza`.`desc_producto_personalizado` FROM `bddlalm`.`emision_poliza` WHERE (`emision_poliza`.`desc_producto_personalizado` IS NULL)",,SELECT,84538a8c709471c:c07710a600000000,34266a5cf09fcff:a8ff1fcf99fa8f8b,
2019-11-21T18:38:01.000Z,ilicealo,10.67.59.12,impala,QUERY,bddldes:crm_01_tablero_perfil,"SELECT descr_subramo_automovil, COUNT(poliza) FROM crm_01_tablero_perfil GROUP BY 1",,SELECT,145be135a8d7e5a:99acde1d00000000,db438cc549b6ae71:64ca6b0a1a4529b6,
2019-11-21T18:37:39.000Z,ilicealo,10.67.59.12,impala,QUERY,null:null,GET_TABLES,,,e14a2f39e461cdb9:7ea243200000000,db438cc549b6ae71:64ca6b0a1a4529b6,
2019-11-21T18:37:36.000Z,ilicealo,10.67.59.12,impala,QUERY,null:null,GET_TABLES,,,24eb5f0b647e1c1:77e31a4900000000,db438cc549b6ae71:64ca6b0a1a4529b6,
2019-11-21T18:37:28.000Z,ilicealo,10.67.59.12,impala,QUERY,null:null,GET_TABLES,,,a14ac0370ccb8adf:5f4bd69a00000000,db438cc549b6ae71:64ca6b0a1a4529b6,
2019-11-21T18:37:28.000Z,ilicealo,10.67.59.12,impala,QUERY,null:null,GET_SCHEMAS,,,504473ed51eb7ab0:77ae7d8400000000,264bcdc52bbf0656:7d3ef5cf7cd39494,
2019-11-21T18:37:28.000Z,ilicealo,10.67.59.12,impala,QUERY,null:null,GET_TABLES,,,f8458b241e9cb7d0:5a73862e00000000,db438cc549b6ae71:64ca6b0a1a4529b6,
2019-11-21T18:37:15.000Z,,10.67.59.12,impala,QUERY,bddlapr:cnm_comprobante,SELECT * FROM BDDLAPR.CNM_COMPROBANTE WHERE ID_SOLICITUD = '06PC0056694' AND NUM_COMPROBANTE = 'GAQ70396' ORDER BY TS_ALTA_HDFS,,SELECT,ab4a9d878958b3a9:6e11133c00000000,444eab52b21eb2fb:b138ad0e78dd339c,
2019-11-21T18:37:15.000Z,,10.67.59.12,impala,QUERY,bddlalm:alm_comprobante,SELECT * FROM BDDLAPR.CNM_COMPROBANTE WHERE ID_SOLICITUD = '06PC0056694' AND NUM_COMPROBANTE = 'GAQ70396' ORDER BY TS_ALTA_HDFS,,SELECT,ab4a9d878958b3a9:6e11133c00000000,444eab52b21eb2fb:b138ad0e78dd339c,
2019-11-21T18:35:51.000Z,,10.67.59.12,impala,QUERY,bddlapr:cnm_comprobante,SELECT * FROM BDDLAPR.CNM_COMPROBANTE WHERE ID_SOLICITUD = '06PC0056694' AND NUM_COMPROBANTE = 'GAQ70396',,SELECT,d94111217a90b0cf:bde203d00000000,274102568b9c037b:ea10ef731c9f57ae,
2019-11-21T18:35:51.000Z,,10.67.59.12,impala,QUERY,bddlalm:alm_comprobante,SELECT * FROM BDDLAPR.CNM_COMPROBANTE WHERE ID_SOLICITUD = '06PC0056694' AND NUM_COMPROBANTE = 'GAQ70396',,SELECT,d94111217a90b0cf:bde203d00000000,274102568b9c037b:ea10ef731c9f57ae,
2019-11-21T18:35:46.000Z,imedrano,10.67.59.12,impala,QUERY,bddlcru:tipo_ingreso_pru,select * from bddlcru.TIPO_INGRESO_pru -- cuadrado,,SELECT,9547d6cb738f35be:3ed2bac300000000,844f47527dcba198:2da6ac2880ffe88b,
2019-11-21T18:35:29.000Z,imedrano,10.67.59.12,impala,QUERY,bddlcru:tipo_ingreso_pru,select count(*) from bddlcru.TIPO_INGRESO_pru,,SELECT,8c42275e69e9170b:a6e1559700000000,844f47527dcba198:2da6ac2880ffe88b,
2019-11-21T18:35:10.000Z,,10.67.59.12,impala,QUERY,bddlapr:cnm_comprobante,SELECT * FROM BDDLAPR.CNM_COMPROBANTE WHERE ID_SOLICITUD = '06PC0056694',,SELECT,194d4b43c92610ab:910731500000000,274102568b9c037b:ea10ef731c9f57ae,
2019-11-21T18:35:10.000Z,,10.67.59.12,impala,QUERY,bddlalm:alm_comprobante,SELECT * FROM BDDLAPR.CNM_COMPROBANTE WHERE ID_SOLICITUD = '06PC0056694',,SELECT,194d4b43c92610ab:910731500000000,274102568b9c037b:ea10ef731c9f57ae,
2019-11-21T18:34:32.000Z,imedrano,10.67.59.12,impala,QUERY,bddlcru:sup_sin_cero_pru,select * from bddlcru.SUP_SIN_CERO_pru --,,SELECT,7946927024318944:2912f74a00000000,844f47527dcba198:2da6ac2880ffe88b,
2019-11-21T18:33:37.715Z,imedrano,10.67.59.13,hive,QUERY,:,select * from bddlcru.PADRON_PROVEEDORES_CIERRE_JUL2017_pru,,,,,
2019-11-21T18:33:37.715Z,imedrano,10.67.59.13,hive,QUERY,bddlcru:padron_proveedores_cierre_jul2017_pru,select * from bddlcru.PADRON_PROVEEDORES_CIERRE_JUL2017_pru,,,,,
2019-11-21T18:31:31.000Z,,10.67.59.12,impala,QUERY,bddldes:au_restec_hist,"SELECT CAST(`au_restec_hist`.`anio_comp` AS STRING) AS `anio_comp`,   `au_restec_hist`.`dmes` AS `dmes`,   SUM(`au_restec_hist`.`bono`) AS `sum_bono_ok`,   SUM(`au_restec_hist`.`cna`) AS `sum_cna_ok`,   SUM(`au_restec_hist`.`cobxl`) AS `sum_cobxl_ok`,   SUM(`au_restec_hist`.`comisiones`) AS `sum_comisiones_ok`,   SUM(`au_restec_hist`.`comrec`) AS `sum_comrec_ok`,   SUM(`au_restec_hist`.`egr_conex`) AS `sum_egr_conex_ok`,   SUM(`au_restec_hist`.`fond_esp`) AS `sum_fond_esp_ok`,   SUM(`au_restec_hist`.`ibnr`) AS `sum_ibnr_ok`,   SUM(`au_restec_hist`.`ing_conex`) AS `sum_ing_conex_ok`,   SUM(`au_restec_hist`.`irrc`) AS `sum_irrc_ok`,   SUM(`au_restec_hist`.`oga`) AS `sum_oga_ok`,   SUM(`au_restec_hist`.`priced`) AS `sum_priced_ok`,   SUM(`au_restec_hist`.`pridevret`) AS `sum_pridevret_ok`,   SUM(`au_restec_hist`.`priemi`) AS `sum_priemi_ok`,   SUM(`au_restec_hist`.`priret`) AS `sum_priret_ok`,   SUM(`au_restec_hist`.`ptu`) AS `sum_ptu_ok`,   SUM(`au_restec_hist`.`rdivid`) AS `sum_rdivid_ok`,   SUM(`au_restec_hist`.`recgas`) AS `sum_recgas_ok`,   SUM(`au_restec_hist`.`restec_aor`) AS `sum_restec_aor_ok`,   SUM(`au_restec_hist`.`retgasibnr`) AS `sum_retgasibnr_ok`,   SUM(`au_restec_hist`.`sinies`) AS `sum_sinies_ok`,   SUM(`au_restec_hist`.`tot_gas`) AS `sum_tot_gas_ok` FROM `bddldes`.`au_restec_hist` `au_restec_hist` WHERE (((CASE WHEN (`au_restec_hist`.`dedo_circ` = 'BAJA CALIFORNIA NTE.') THEN 'BAJA CALIFORNIA' ELSE `au_restec_hist`.`dedo_circ` END) NOT IN ('E.U.A.')) AND (`au_restec_hist`.`canal` = 'Agentes') AND ((`au_restec_hist`.`d_armadora` IN ('ACURA', 'ANTIGUOS Y CLASICOS', 'AUTOBUS', 'AUTOCAR', 'BAIC', 'BMW', 'BUICK', 'CADILLAC', 'CAMION ANTIGUO HASTA 14 TONEL', 'CAMION ANTIGUO HASTA 7.5 TONE', 'CAMION ANTIGUO MAYOR A 14 TON', 'CAMION ARMADO A PARTIR DE 14', 'CAMION ARMADO HASTA 14 TONS', 'CAMION ARMADO HASTA 7.5 TONS', 'CBO', 'CHRYSLER', 'CLASICO', 'CLAVES ESPECIALES BANAMEX', 'DESCONTINUADO', 'DINA', 'DODGE', 'DODGE FRONTERIZO', 'FAMSA', 'FIAT', 'FORD', 'FOTON', 'FREIGHTLINER', 'FRONTERIZO', 'GENERAL MOTORS', 'GENERICO', 'GH MOTORS', 'GIANT MOTORS', 'HINO', 'HINO MOTORS', 'HONDA', 'HUMMER', 'HYUNDAI', 'IMPORTADO', 'INTERNATIONAL', 'ISUZU', 'JAC', 'JEEP', 'KENWORTH', 'LEGALIZADOS', 'LEXUS', 'LINCOLN', 'MACK', 'MAN', 'MAZDA', 'MERCEDES BENZ', 'MICROBUS', 'MINIBUS', 'MITSUBISHI', 'NISSAN', 'PENA', 'PETERBILT', 'PEUGEOT', 'PIAGGIO', 'PICK UP FRONTERIZOS', 'PICK UP LEGALIZADOS', 'PICK UP RC', 'PLYMOUTH', 'RAMIREZ', 'REMOLQUE', 'REMOLQUE INDISTINTO', 'REMOLQUES', 'RENAULT', 'ROAD KING', 'SATURN', 'SCANIA', 'SPARTAK', 'SPARTAK MINI VAN CARGO', 'SPARTAN', 'STERLING', 'STRUDER', 'TOYOTA', 'TRACTOCAMION', 'TRACTOCAMION ANTIGUO', 'TRACTOCAMION ARMADO', 'TRACTOCAMION CON DOBLE REMOLQ', 'TRACTOCAMION DOBLE REMOLQUE A', 'TRACTOCAZA', 'UNIDAD DE CARGA', 'VEHICULO FRONTERIZO', 'VOLKSWAGEN', 'VOLVO', 'WHITE', 'ZAMARRIPA')) OR (`au_restec_hist`.`d_armadora` IS NULL)) AND ((`au_restec_hist`.`did_paquet` NOT IN ('RC CON OPCIONAL')) OR (`au_restec_hist`.`did_paquet` IS NULL)) AND (`au_restec_hist`.`modelo_agrup` NOT IN ('NA')) AND ((`au_restec_hist`.`segmento` IN ('Declaraciones', 'Flotilla', 'Gobierno', 'Individual', 'Internacional', 'Pymes')) OR (`au_restec_hist`.`segmento` IS NULL))) GROUP BY 1,   2",,SELECT,154d6595fc27994d:2724b84100000000,9d4ceaeb065ebe1f:dcadd73dfb76f8a3,
2019-11-21T18:30:50.000Z,,10.67.59.12,impala,QUERY,bddldes:au_restec_hist,"SELECT CAST(`au_restec_hist`.`anio_comp` AS STRING) AS `anio_comp`,   SUM(`au_restec_hist`.`bono`) AS `sum_bono_ok`,   SUM(`au_restec_hist`.`cna`) AS `sum_cna_ok`,   SUM(`au_restec_hist`.`cobxl`) AS `sum_cobxl_ok`,   SUM(`au_restec_hist`.`comisiones`) AS `sum_comisiones_ok`,   SUM(`au_restec_hist`.`comrec`) AS `sum_comrec_ok`,   SUM(`au_restec_hist`.`egr_conex`) AS `sum_egr_conex_ok`,   SUM(`au_restec_hist`.`fond_esp`) AS `sum_fond_esp_ok`,   SUM(`au_restec_hist`.`ibnr`) AS `sum_ibnr_ok`,   SUM(`au_restec_hist`.`ing_conex`) AS `sum_ing_conex_ok`,   SUM(`au_restec_hist`.`irrc`) AS `sum_irrc_ok`,   SUM(`au_restec_hist`.`oga`) AS `sum_oga_ok`,   SUM(`au_restec_hist`.`priced`) AS `sum_priced_ok`,   SUM(`au_restec_hist`.`pridevret`) AS `sum_pridevret_ok`,   SUM(`au_restec_hist`.`priemi`) AS `sum_priemi_ok`,   SUM(`au_restec_hist`.`priret`) AS `sum_priret_ok`,   SUM(`au_restec_hist`.`ptu`) AS `sum_ptu_ok`,   SUM(`au_restec_hist`.`rdivid`) AS `sum_rdivid_ok`,   SUM(`au_restec_hist`.`recgas`) AS `sum_recgas_ok`,   SUM(`au_restec_hist`.`restec_aor`) AS `sum_restec_aor_ok`,   SUM(`au_restec_hist`.`retgasibnr`) AS `sum_retgasibnr_ok`,   SUM(`au_restec_hist`.`sinies`) AS `sum_sinies_ok`,   SUM(`au_restec_hist`.`tot_gas`) AS `sum_tot_gas_ok` FROM `bddldes`.`au_restec_hist` `au_restec_hist` WHERE (((CASE WHEN (`au_restec_hist`.`ini_vig` < '0000') THEN 'SIN DATOS' WHEN (CASE WHEN 4 >= 0 THEN SUBSTRING(`au_restec_hist`.`ini_vig`,1,CAST(4 AS INT)) ELSE CAST(NULL AS STRING) END < '2016') THEN 'Anteriores 2016' WHEN (CASE WHEN 4 >= 0 THEN SUBSTRING(`au_restec_hist`.`ini_vig`,1,CAST(4 AS INT)) ELSE CAST(NULL AS STRING) END > '2019') THEN 'Posteriores' ELSE CASE WHEN 4 >= 0 THEN SUBSTRING(`au_restec_hist`.`ini_vig`,1,CAST(4 AS INT)) ELSE CAST(NULL AS STRING) END END) IN ('2016', '2017', '2018', '2019', 'Anteriores 2016', 'Posteriores', 'SIN DATOS')) AND ((CASE WHEN (`au_restec_hist`.`dedo_circ` = 'BAJA CALIFORNIA NTE.') THEN 'BAJA CALIFORNIA' ELSE `au_restec_hist`.`dedo_circ` END) NOT IN ('E.U.A.')) AND (`au_restec_hist`.`canal` = 'Agentes') AND ((`au_restec_hist`.`d_armadora` IN ('ACURA', 'ANTIGUOS Y CLASICOS', 'AUTOBUS', 'AUTOCAR', 'BAIC', 'BMW', 'BUICK', 'CADILLAC', 'CAMION ANTIGUO HASTA 14 TONEL', 'CAMION ANTIGUO HASTA 7.5 TONE', 'CAMION ANTIGUO MAYOR A 14 TON', 'CAMION ARMADO A PARTIR DE 14', 'CAMION ARMADO HASTA 14 TONS', 'CAMION ARMADO HASTA 7.5 TONS', 'CBO', 'CHRYSLER', 'CLASICO', 'CLAVES ESPECIALES BANAMEX', 'DESCONTINUADO', 'DINA', 'DODGE', 'DODGE FRONTERIZO', 'FAMSA', 'FIAT', 'FORD', 'FOTON', 'FREIGHTLINER', 'FRONTERIZO', 'GENERAL MOTORS', 'GENERICO', 'GH MOTORS', 'GIANT MOTORS', 'HINO', 'HINO MOTORS', 'HONDA', 'HUMMER', 'HYUNDAI', 'IMPORTADO', 'INTERNATIONAL', 'ISUZU', 'JAC', 'JEEP', 'KENWORTH', 'LEGALIZADOS', 'LEXUS', 'LINCOLN', 'MACK', 'MAN', 'MAZDA', 'MERCEDES BENZ', 'MICROBUS', 'MINIBUS', 'MITSUBISHI', 'NISSAN', 'PENA', 'PETERBILT', 'PEUGEOT', 'PIAGGIO', 'PICK UP FRONTERIZOS', 'PICK UP LEGALIZADOS', 'PICK UP RC', 'PLYMOUTH', 'RAMIREZ', 'REMOLQUE', 'REMOLQUE INDISTINTO', 'REMOLQUES', 'RENAULT', 'ROAD KING', 'SATURN', 'SCANIA', 'SPARTAK', 'SPARTAK MINI VAN CARGO', 'SPARTAN', 'STERLING', 'STRUDER', 'TOYOTA', 'TRACTOCAMION', 'TRACTOCAMION ANTIGUO', 'TRACTOCAMION ARMADO', 'TRACTOCAMION CON DOBLE REMOLQ', 'TRACTOCAMION DOBLE REMOLQUE A', 'TRACTOCAZA', 'UNIDAD DE CARGA', 'VEHICULO FRONTERIZO', 'VOLKSWAGEN', 'VOLVO', 'WHITE', 'ZAMARRIPA')) OR (`au_restec_hist`.`d_armadora` IS NULL)) AND ((`au_restec_hist`.`did_paquet` NOT IN ('RC CON OPCIONAL')) OR (`au_restec_hist`.`did_paquet` IS NULL)) AND (`au_restec_hist`.`modelo_agrup` NOT IN ('NA')) AND ((`au_restec_hist`.`segmento` IN ('Declaraciones', 'Flotilla', 'Gobierno', 'Individual', 'Internacional', 'Pymes')) OR (`au_restec_hist`.`segmento` IS NULL))) GROUP BY 1",,SELECT,34737db2d4c368f:307bcc0500000000,9d4ceaeb065ebe1f:dcadd73dfb76f8a3,
2019-11-21T18:30:45.000Z,,10.67.59.12,impala,QUERY,bddldes:au_restec_hist,"SELECT (CASE WHEN (`au_restec_hist`.`ini_vig` < '0000') THEN 'SIN DATOS' WHEN (CASE WHEN 4 >= 0 THEN SUBSTRING(`au_restec_hist`.`ini_vig`,1,CAST(4 AS INT)) ELSE CAST(NULL AS STRING) END < '2016') THEN 'Anteriores 2016' WHEN (CASE WHEN 4 >= 0 THEN SUBSTRING(`au_restec_hist`.`ini_vig`,1,CAST(4 AS INT)) ELSE CAST(NULL AS STRING) END > '2019') THEN 'Posteriores' ELSE CASE WHEN 4 >= 0 THEN SUBSTRING(`au_restec_hist`.`ini_vig`,1,CAST(4 AS INT)) ELSE CAST(NULL AS STRING) END END) AS `calculation_2654309087683026944` FROM `bddldes`.`au_restec_hist` `au_restec_hist` WHERE (((CASE WHEN (`au_restec_hist`.`dedo_circ` = 'BAJA CALIFORNIA NTE.') THEN 'BAJA CALIFORNIA' ELSE `au_restec_hist`.`dedo_circ` END) NOT IN ('E.U.A.')) AND (`au_restec_hist`.`canal` = 'Agentes') AND ((`au_restec_hist`.`d_armadora` IN ('ACURA', 'ANTIGUOS Y CLASICOS', 'AUTOBUS', 'AUTOCAR', 'BAIC', 'BMW', 'BUICK', 'CADILLAC', 'CAMION ANTIGUO HASTA 14 TONEL', 'CAMION ANTIGUO HASTA 7.5 TONE', 'CAMION ANTIGUO MAYOR A 14 TON', 'CAMION ARMADO A PARTIR DE 14', 'CAMION ARMADO HASTA 14 TONS', 'CAMION ARMADO HASTA 7.5 TONS', 'CBO', 'CHRYSLER', 'CLASICO', 'CLAVES ESPECIALES BANAMEX', 'DESCONTINUADO', 'DINA', 'DODGE', 'DODGE FRONTERIZO', 'FAMSA', 'FIAT', 'FORD', 'FOTON', 'FREIGHTLINER', 'FRONTERIZO', 'GENERAL MOTORS', 'GENERICO', 'GH MOTORS', 'GIANT MOTORS', 'HINO', 'HINO MOTORS', 'HONDA', 'HUMMER', 'HYUNDAI', 'IMPORTADO', 'INTERNATIONAL', 'ISUZU', 'JAC', 'JEEP', 'KENWORTH', 'LEGALIZADOS', 'LEXUS', 'LINCOLN', 'MACK', 'MAN', 'MAZDA', 'MERCEDES BENZ', 'MICROBUS', 'MINIBUS', 'MITSUBISHI', 'NISSAN', 'PENA', 'PETERBILT', 'PEUGEOT', 'PIAGGIO', 'PICK UP FRONTERIZOS', 'PICK UP LEGALIZADOS', 'PICK UP RC', 'PLYMOUTH', 'RAMIREZ', 'REMOLQUE', 'REMOLQUE INDISTINTO', 'REMOLQUES', 'RENAULT', 'ROAD KING', 'SATURN', 'SCANIA', 'SPARTAK', 'SPARTAK MINI VAN CARGO', 'SPARTAN', 'STERLING', 'STRUDER', 'TOYOTA', 'TRACTOCAMION', 'TRACTOCAMION ANTIGUO', 'TRACTOCAMION ARMADO', 'TRACTOCAMION CON DOBLE REMOLQ', 'TRACTOCAMION DOBLE REMOLQUE A', 'TRACTOCAZA', 'UNIDAD DE CARGA', 'VEHICULO FRONTERIZO', 'VOLKSWAGEN', 'VOLVO', 'WHITE', 'ZAMARRIPA')) OR (`au_restec_hist`.`d_armadora` IS NULL)) AND ((`au_restec_hist`.`did_paquet` NOT IN ('RC CON OPCIONAL')) OR (`au_restec_hist`.`did_paquet` IS NULL)) AND (`au_restec_hist`.`modelo_agrup` NOT IN ('NA')) AND ((`au_restec_hist`.`segmento` IN ('Declaraciones', 'Flotilla', 'Gobierno', 'Individual', 'Internacional', 'Pymes')) OR (`au_restec_hist`.`segmento` IS NULL))) GROUP BY 1",,SELECT,fa433823f307b1c2:f58a16f00000000,9d4ceaeb065ebe1f:dcadd73dfb76f8a3,
